audit_idx,audit_dir,date,surface,slug,title,concern,file,start_line,end_line
25,"2026-08-17-20-m14-pre-release","","resolution-ownership","schema-graph-preload-clones-ancestor-path-per-edge","Schema graph preload allocates an ancestor vector for every edge","moderate","crates/yamalgam-schema/src/retrieval.rs",1942,1949
25,"2026-08-17-20-m14-pre-release","","resolution-ownership","schema-graph-preload-clones-ancestor-path-per-edge","Schema graph preload allocates an ancestor vector for every edge","moderate","crates/yamalgam-schema/src/retrieval.rs",1866,1882
25,"2026-08-17-20-m14-pre-release","","resolution-ownership","schema-traversal-allocates-child-buffer-per-node","Schema reference traversal allocates a temporary child vector for every internal node","moderate","crates/yamalgam-schema/src/retrieval.rs",2639,2655
25,"2026-08-17-20-m14-pre-release","","resolution-ownership","schema-traversal-allocates-child-buffer-per-node","Schema reference traversal allocates a temporary child vector for every internal node","moderate","crates/yamalgam-schema/src/retrieval.rs",2581,2597
25,"2026-08-17-20-m14-pre-release","","interactive-schema","schema-context-expansion-clones-cursor-state","Schema context expansion deep-clones cursor strings for every visited alternative","moderate","crates/yamalgam-schema/src/navigation.rs",349,365
25,"2026-08-17-20-m14-pre-release","","interactive-schema","schema-context-expansion-clones-cursor-state","Schema context expansion deep-clones cursor strings for every visited alternative","moderate","crates/yamalgam-schema/src/navigation.rs",237,260
25,"2026-08-17-20-m14-pre-release","","interactive-schema","schema-context-expansion-clones-cursor-state","Schema context expansion deep-clones cursor strings for every visited alternative","moderate","crates/yamalgam-lsp/src/completion.rs",54,55
25,"2026-08-17-20-m14-pre-release","","interactive-schema","schema-context-expansion-clones-cursor-state","Schema context expansion deep-clones cursor strings for every visited alternative","moderate","crates/yamalgam-lsp/src/hover.rs",61,61
25,"2026-08-17-20-m14-pre-release","","interactive-schema","completion-items-grow-without-known-capacity","LSP completion grows its output vector despite already knowing the candidate count","advisory","crates/yamalgam-lsp/src/completion.rs",54,66
25,"2026-08-17-20-m14-pre-release","","interactive-schema","completion-items-grow-without-known-capacity","LSP completion grows its output vector despite already knowing the candidate count","advisory","crates/yamalgam-lsp/src/completion.rs",93,115
25,"2026-08-17-20-m14-pre-release","","composition-hot-path","compose-alias-lookup-eagerly-owns-name","Successful alias lookup allocates and drops an owned name","moderate","crates/yamalgam-compose/src/lib.rs",1064,1076
25,"2026-08-17-20-m14-pre-release","","composition-hot-path","compose-alias-lookup-eagerly-owns-name","Successful alias lookup allocates and drops an owned name","moderate","crates/yamalgam-scanner/src/scanner.rs",2007,2009
25,"2026-08-17-20-m14-pre-release","","observability-contract","doctor-checks-unrelated-log-directory","Doctor checks the platform default instead of the active log target","advisory","crates/yamalgam/src/commands/doctor.rs",76,99
25,"2026-08-17-20-m14-pre-release","","observability-contract","doctor-checks-unrelated-log-directory","Doctor checks the platform default instead of the active log target","advisory","crates/yamalgam/src/config.rs",90,95
25,"2026-08-17-20-m14-pre-release","","observability-contract","doctor-checks-unrelated-log-directory","Doctor checks the platform default instead of the active log target","advisory","crates/yamalgam/src/main.rs",56,70
25,"2026-08-17-20-m14-pre-release","","observability-contract","doctor-checks-unrelated-log-directory","Doctor checks the platform default instead of the active log target","advisory","docs/yg/troubleshooting.md",155,159
25,"2026-08-17-20-m14-pre-release","","observability-contract","doctor-checks-unrelated-log-directory","Doctor checks the platform default instead of the active log target","advisory","docs/yg/reference.md",130,131
26,"2026-08-17-21-m14-pre-release-rerun","","robustness","query-identity-inventory-recurses-without-depth-bound","Identity filters recurse through caller-supplied values without a depth bound","significant","crates/yamalgam-query/src/value.rs",1086,1132
26,"2026-08-17-21-m14-pre-release-rerun","","robustness","schema-semantic-digest-recurses-without-depth-bound","Schema document construction recursively hashes unbounded semantic values","significant","crates/yamalgam-schema/src/retrieval.rs",3496,3522
26,"2026-08-17-21-m14-pre-release-rerun","","ownership","memory-retriever-deep-clones-resource-bytes","Memory retrieval deep-clones every resource payload","moderate","crates/yamalgam-resolve/src/retriever/memory.rs",24,41
26,"2026-08-17-21-m14-pre-release-rerun","","ownership","memory-retriever-deep-clones-resource-bytes","Memory retrieval deep-clones every resource payload","moderate","crates/yamalgam-resolve/src/retriever/mod.rs",211,219
26,"2026-08-17-21-m14-pre-release-rerun","","ownership","lsp-edits-clone-replacement-text","LSP edits clone replacement text before Rope insertion","moderate","crates/yamalgam-lsp/src/document.rs",156,181
26,"2026-08-17-21-m14-pre-release-rerun","","ownership","lsp-edits-clone-replacement-text","LSP edits clone replacement text before Rope insertion","moderate","crates/yamalgam-cst/src/incremental.rs",21,25
26,"2026-08-17-21-m14-pre-release-rerun","","performance","scanner-lookahead-rescans-prefix-quadratically","Variable-width scanner lookahead rescans UTF-8 prefixes quadratically","significant","crates/yamalgam-scanner/src/reader.rs",89,103
26,"2026-08-17-21-m14-pre-release-rerun","","performance","scanner-lookahead-rescans-prefix-quadratically","Variable-width scanner lookahead rescans UTF-8 prefixes quadratically","significant","crates/yamalgam-scanner/src/scanner.rs",2145,2151
26,"2026-08-17-21-m14-pre-release-rerun","","performance","scanner-lookahead-rescans-prefix-quadratically","Variable-width scanner lookahead rescans UTF-8 prefixes quadratically","significant","crates/yamalgam-scanner/src/scanner.rs",2372,2375
26,"2026-08-17-21-m14-pre-release-rerun","","performance","scanner-lookahead-rescans-prefix-quadratically","Variable-width scanner lookahead rescans UTF-8 prefixes quadratically","significant","crates/yamalgam-scanner/src/scanner.rs",2685,2688
26,"2026-08-17-21-m14-pre-release-rerun","","performance","scanner-lookahead-rescans-prefix-quadratically","Variable-width scanner lookahead rescans UTF-8 prefixes quadratically","significant","crates/yamalgam-scanner/src/scanner.rs",2936,2942
26,"2026-08-17-21-m14-pre-release-rerun","","performance","emitter-reallocates-key-event-buffer-per-entry","Mapping emission discards key-buffer capacity after every entry","moderate","crates/yamalgam-emit/src/emitter.rs",1234,1260
26,"2026-08-17-21-m14-pre-release-rerun","","performance","emitter-reallocates-key-event-buffer-per-entry","Mapping emission discards key-buffer capacity after every entry","moderate","crates/yamalgam-emit/src/emitter.rs",1334,1338
26,"2026-08-17-21-m14-pre-release-rerun","","performance","lsp-pointer-construction-copies-prefixes","LSP editor paths repeatedly allocate and copy accumulated pointers","moderate","crates/yamalgam-lsp/src/completion.rs",270,292
26,"2026-08-17-21-m14-pre-release-rerun","","performance","lsp-pointer-construction-copies-prefixes","LSP editor paths repeatedly allocate and copy accumulated pointers","moderate","crates/yamalgam-lsp/src/completion.rs",369,375
26,"2026-08-17-21-m14-pre-release-rerun","","performance","lsp-pointer-construction-copies-prefixes","LSP editor paths repeatedly allocate and copy accumulated pointers","moderate","crates/yamalgam-lsp/src/completion.rs",88,102
26,"2026-08-17-21-m14-pre-release-rerun","","performance","lsp-pointer-construction-copies-prefixes","LSP editor paths repeatedly allocate and copy accumulated pointers","moderate","crates/yamalgam-lsp/src/hover.rs",48,61
26,"2026-08-17-21-m14-pre-release-rerun","","performance","schema-navigation-recreates-traversal-scratch","Schema navigation recreates traversal collections for every path segment","advisory","crates/yamalgam-schema/src/navigation.rs",395,398
26,"2026-08-17-21-m14-pre-release-rerun","","performance","schema-navigation-recreates-traversal-scratch","Schema navigation recreates traversal collections for every path segment","advisory","crates/yamalgam-schema/src/navigation.rs",285,306
26,"2026-08-17-21-m14-pre-release-rerun","","performance","schema-navigation-recreates-traversal-scratch","Schema navigation recreates traversal collections for every path segment","advisory","crates/yamalgam-schema/src/navigation.rs",449,451
26,"2026-08-17-21-m14-pre-release-rerun","","performance","schema-navigation-recreates-traversal-scratch","Schema navigation recreates traversal collections for every path segment","advisory","crates/yamalgam-lsp/src/completion.rs",95,102
26,"2026-08-17-21-m14-pre-release-rerun","","performance","schema-navigation-recreates-traversal-scratch","Schema navigation recreates traversal collections for every path segment","advisory","crates/yamalgam-lsp/src/hover.rs",54,61
26,"2026-08-17-21-m14-pre-release-rerun","","performance","cst-comment-offsets-use-siphash","CST comment ownership uses hardened hashing for integer offsets","advisory","crates/yamalgam-cst/src/layout.rs",1171,1174
26,"2026-08-17-21-m14-pre-release-rerun","","performance","cst-comment-offsets-use-siphash","CST comment ownership uses hardened hashing for integer offsets","advisory","crates/yamalgam-cst/src/layout.rs",993,998
26,"2026-08-17-21-m14-pre-release-rerun","","performance","cst-comment-offsets-use-siphash","CST comment ownership uses hardened hashing for integer offsets","advisory","crates/yamalgam-cst/src/layout.rs",1262,1270
26,"2026-08-17-21-m14-pre-release-rerun","","performance","cst-comment-offsets-use-siphash","CST comment ownership uses hardened hashing for integer offsets","advisory","crates/yamalgam-cst/src/layout.rs",371,380
26,"2026-08-17-21-m14-pre-release-rerun","","dependencies","toml-default-display-feature-unused","TOML parser enables an unused display subsystem","advisory","crates/yamalgam/Cargo.toml",84,84
26,"2026-08-17-21-m14-pre-release-rerun","","completeness","event-compliance-claim-exceeds-known-results","Reported 350/351 event compliance masks 20 failing fixtures","significant","README.md",46,47
26,"2026-08-17-21-m14-pre-release-rerun","","completeness","event-compliance-claim-exceeds-known-results","Reported 350/351 event compliance masks 20 failing fixtures","significant","crates/yamalgam-compare/tests/compliance.rs",23,65
26,"2026-08-17-21-m14-pre-release-rerun","","completeness","remote-schema-guide-omits-http-feature","Remote SchemaStore recipe omits the required HTTP build feature","advisory","docs/yg/validation.md",3,5
26,"2026-08-17-21-m14-pre-release-rerun","","completeness","remote-schema-guide-omits-http-feature","Remote SchemaStore recipe omits the required HTTP build feature","advisory","docs/yg/validation.md",177,189
26,"2026-08-17-21-m14-pre-release-rerun","","completeness","remote-schema-guide-omits-http-feature","Remote SchemaStore recipe omits the required HTTP build feature","advisory","crates/yamalgam/src/commands/validate.rs",183,192
26,"2026-08-17-21-m14-pre-release-rerun","","completeness","configuration-environment-overlay-undocumented","Configuration environment overlays are absent from the reference","advisory","docs/yg/reference.md",195,204
26,"2026-08-17-21-m14-pre-release-rerun","","completeness","configuration-environment-overlay-undocumented","Configuration environment overlays are absent from the reference","advisory","crates/yamalgam/src/config.rs",320,351
27,"2026-08-17-23-pre-release-verify","","unsafe-and-memory","parser-default-constructors-disable-all-resource-limits","Parser::new and Parser::from_tokens silently select ResourceLimits::none()","moderate","crates/yamalgam-parser/src/parser.rs",99,136
27,"2026-08-17-23-pre-release-verify","","unsafe-and-memory","cst-recovery-span-shift-walks-the-native-stack","shift_element_spans is the last recursive tree walk in yamalgam-cst, on the error-recovery path","note","crates/yamalgam-cst/src/recovery.rs",91,115
27,"2026-08-17-23-pre-release-verify","","api-and-type-design","retriever-shared-override-bypassed-under-control","A downstream retrieve_shared override is silently bypassed on the controlled path","significant","crates/yamalgam-resolve/src/retriever/mod.rs",36,74
27,"2026-08-17-23-pre-release-verify","","api-and-type-design","public-third-party-types-without-reexport","Public APIs are built from 0.x third-party types that the crates do not re-export","significant","crates/yamalgam-query/src/engine.rs",51,64
27,"2026-08-17-23-pre-release-verify","","api-and-type-design","lsp-document-state-exposes-mutable-derived-state","DocumentState exposes the fields its own invariant depends on","moderate","crates/yamalgam-lsp/src/document.rs",23,33
27,"2026-08-17-23-pre-release-verify","","api-and-type-design","owned-and-borrowed-api-pairs-frozen-at-publish","Perf remediation added parallel owned/borrowed types instead of changing the originals","moderate","crates/yamalgam-cst/src/incremental.rs",19,35
27,"2026-08-17-23-pre-release-verify","","api-and-type-design","public-error-enums-missing-non-exhaustive","Public error enums are inconsistently marked #[non_exhaustive]","moderate","crates/yamalgam-compose/src/lib.rs",24,40
27,"2026-08-17-23-pre-release-verify","","api-and-type-design","token-class-exhaustive-across-downstream-trait","TokenClass is matched by downstream Decorator impls but is not #[non_exhaustive]","advisory","crates/yamalgam-emit/src/decorate.rs",5,36
27,"2026-08-17-23-pre-release-verify","","api-and-type-design","retrieval-control-hidden-from-docs","RetrievalControl is exported from the crate root but hidden from rustdoc","advisory","crates/yamalgam-resolve/src/retriever/mod.rs",159,171
27,"2026-08-17-23-pre-release-verify","","error-handling","schema-semantic-digest-omits-collection-boundaries","SchemaDocument::semantic_digest collides across structurally different schemas","moderate","crates/yamalgam-schema/src/retrieval.rs",3502,3523
27,"2026-08-17-23-pre-release-verify","","error-handling","lsp-document-notifications-bypass-panic-isolation","LSP document notifications run the parser on the main loop thread with no panic guard","moderate","crates/yamalgam-lsp/src/server.rs",89,101
27,"2026-08-17-23-pre-release-verify","","error-handling","incremental-document-new-asserts-instead-of-returning","IncrementalDocument::new is infallible but asserts a whole-parser invariant on caller input","advisory","crates/yamalgam-cst/src/incremental.rs",171,187
27,"2026-08-17-23-pre-release-verify","","error-handling","input-size-limit-arithmetic-overflows-at-usize-max","Streaming input-size guard overflows and silently reads zero bytes","advisory","crates/yamalgam-scanner/src/input.rs",189,202
27,"2026-08-17-23-pre-release-verify","","error-handling","incremental-editing-surfaces-are-unfuzzed","The M14 incremental-editing path and the hand-rolled JSON validator have no fuzz target","advisory","fuzz/Cargo.toml",11,19
27,"2026-08-17-23-pre-release-verify","","concurrency","unbounded-condvar-wait-on-public-schema-session-path","Public schema-load path waits on an unbounded Condvar while every peer wait is bounded","moderate","crates/yamalgam-schema/src/retrieval.rs",2563,2580
27,"2026-08-17-23-pre-release-verify","","concurrency","lsp-main-loop-blocks-30s-on-notification-diagnostics","didChange diagnostics run inline on the select loop, freezing cancellation for up to 30 seconds","moderate","crates/yamalgam-lsp/src/server.rs",83,108
27,"2026-08-17-23-pre-release-verify","","concurrency","http-fetch-pool-drop-joins-abandoned-fetches","Dropping HttpRetriever joins workers that ignore the abandonment flag once a fetch has started","advisory","crates/yamalgam-resolve/src/retriever/http.rs",266,281
27,"2026-08-17-23-pre-release-verify","","concurrency","http-fetch-pool-drop-joins-abandoned-fetches","Dropping HttpRetriever joins workers that ignore the abandonment flag once a fetch has started","advisory","crates/yamalgam-resolve/src/retriever/http.rs",246,264
27,"2026-08-17-23-pre-release-verify","","supply-chain","workspace-keywords-categories-never-inherited","keywords and categories are declared workspace-wide but inherited by no crate","significant","Cargo.toml",7,19
27,"2026-08-17-23-pre-release-verify","","supply-chain","feature-matrix-and-package-check-unenforced","just feature-matrix and just package-check run in neither just check nor CI","significant",".justfile",148,164
27,"2026-08-17-23-pre-release-verify","","supply-chain","ci-toolchain-overrides-repo-pin","Every CI job installs floating stable, overriding the 1.97.1 toolchain pin","moderate",".github/workflows/ci.yml",68,72
27,"2026-08-17-23-pre-release-verify","","supply-chain","librebar-cli-feature-links-unused-clap-generators","librebar's cli feature links clap_complete, clap_mangen, and roff into the shipped yg binary","moderate","crates/yamalgam/Cargo.toml",76,78
27,"2026-08-17-23-pre-release-verify","","supply-chain","http-feature-is-the-only-native-code-and-build-script-path","The http feature is the sole entry point for a build script and C/assembly compilation","advisory","crates/yamalgam-resolve/Cargo.toml",16,26
27,"2026-08-17-23-pre-release-verify","","supply-chain","deny-sources-policy-only-warns","cargo-deny's sources policy warns instead of denying, so +sources ok+ is weaker than it reads","advisory",".config/deny.toml",116,127
27,"2026-08-17-23-pre-release-verify","","supply-chain","rowan-016-pins-rustc-hash-1-and-hashbrown-014","rowan 0.16 holds rustc-hash at 1.1.0 and adds a second hashbrown to the graph","note","crates/yamalgam-cst/Cargo.toml",20,26
27,"2026-08-17-23-pre-release-verify","","supply-chain","release-binaries-built-with-default-features-only","Every distributed yg binary is built with default features, so yg validate is absent","note",".github/workflows/cd.yml",95,104
27,"2026-08-17-23-pre-release-verify","","performance","emitter-allocates-a-string-per-mapping-key","Every mapping key allocates a String via into_owned(), even when borrowed","moderate","crates/yamalgam-emit/src/emitter.rs",1249,1261
27,"2026-08-17-23-pre-release-verify","","performance","lsp-resource-currency-check-is-quadratic-per-request","watch_and_is_current re-validates every previously watched resource on each new one","moderate","crates/yamalgam-lsp/src/server.rs",519,548
27,"2026-08-17-23-pre-release-verify","","completeness","compliance-harness-does-not-assert-invalid-input-rejection","README's +94 invalid cases are rejected+ is the one compliance number no test enforces","significant","crates/yamalgam-compare/tests/compliance.rs",204,225
27,"2026-08-17-23-pre-release-verify","","completeness","reference-flags-omit-required-http-feature","docs/yg/reference.md ships a runnable network example that exits 2 on the default build","significant","docs/yg/reference.md",44,52
27,"2026-08-17-23-pre-release-verify","","completeness","schema-config-keys-break-the-default-build","The documented config block makes every yg invocation exit 2 on a default install","significant","docs/yg/reference.md",159,177
27,"2026-08-17-23-pre-release-verify","","completeness","serde-merge-and-duplicate-key-divergences-undocumented","The Serde path silently drops merge keys and silently accepts duplicate keys, documented only in test comments","significant","crates/yamalgam-serde/tests/compat.rs",184,198
27,"2026-08-17-23-pre-release-verify","","completeness","event-compliance-figure-excludes-tag-comparison","The 277-case event-match figure is measured by a comparator that skips tags","moderate","crates/yamalgam-compare/tests/compliance.rs",155,164
27,"2026-08-17-23-pre-release-verify","","completeness","cst-round-trip-figure-is-stale-and-unbacked","+CST round-trip fidelity 343/351+ survives from Milestone 8 and matches no current artifact","moderate","README.md",46,51
27,"2026-08-17-23-pre-release-verify","","completeness","roadmap-still-advertises-350-of-351","The roadmap the README links still reports the compliance number that was just corrected","moderate","record/superpowers/plans/README.md",258,266
27,"2026-08-17-23-pre-release-verify","","completeness","validate-http-gate-lacks-usage-error","yg validate fails opaquely without the http feature where yg query fails clearly","moderate","crates/yamalgam/src/commands/validate.rs",247,271
27,"2026-08-17-23-pre-release-verify","","completeness","utf16-and-utf32-input-unreachable-from-public-api","The BOM/UTF-16/UTF-32 decoder exists but no shipped entry point routes through it","moderate","crates/yamalgam-serde/src/lib.rs",187,205
27,"2026-08-17-23-pre-release-verify","","completeness","lsp-server-config-exposes-inert-schemastore-fields","ServerConfig publishes two SchemaStore fields that no code path reads","advisory","crates/yamalgam-lsp/src/config.rs",7,20
27,"2026-08-17-23-pre-release-verify","","completeness","no-way-to-see-which-cargo-features-are-compiled-in","yg doctor cannot answer the question its own docs send users to it with","advisory","crates/yamalgam/src/commands/doctor.rs",111,123
27,"2026-08-17-23-pre-release-verify","","completeness","in-place-conflict-list-is-incomplete","reference.md lists four -i conflicts; the CLI enforces six","note","docs/yg/reference.md",40,42
